title,pdf_url,arxiv_url,code_available,code_url
"Feather the Throttle: Revisiting Visual Token Pruning for Vision-Language Model Acceleration",https://openaccess.thecvf.com/content/ICCV2025/papers/Endo_Feather_the_Throttle_Revisiting_Visual_Token_Pruning_for_Vision-Language_Model_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.13180,no,
"RePoseD: Efficient Relative Pose Estimation With Known Depth Information",https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_RePoseD_Efficient_Relative_Pose_Estimation_With_Known_Depth_Information_ICCV_2025_paper.pdf,,yes,https://github.com/kocurvik/mdrp
"MEGA: Memory-Efficient 4D Gaussian Splatting for Dynamic Scenes",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_MEGA_Memory-Efficient_4D_Gaussian_Splatting_for_Dynamic_Scenes_ICCV_2025_paper.pdf,http://arxiv.org/abs/2410.13613,yes,https://github.com/Xinjie-Q/MEGA
"Beyond Label Semantics: Language-Guided Action Anatomy for Few-shot Action Recognition",https://openaccess.thecvf.com/content/ICCV2025/papers/Qian_Beyond_Label_Semantics_Language-Guided_Action_Anatomy_for_Few-shot_Action_Recognition_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.16287,no,
"VoluMe - Authentic 3D Video Calls from Live Gaussian Splat Prediction",https://openaccess.thecvf.com/content/ICCV2025/papers/de_La_Gorce_VoluMe_-_Authentic_3D_Video_Calls_from_Live_Gaussian_Splat_ICCV_2025_paper.pdf,,no,
"Bridging 3D Anomaly Localization and Repair via High-Quality Continuous Geometric Representation",https://openaccess.thecvf.com/content/ICCV2025/papers/Zheng_Bridging_3D_Anomaly_Localization_and_Repair_via_High-Quality_Continuous_Geometric_ICCV_2025_paper.pdf,http://arxiv.org/abs/2505.24431,yes,https://github.com/ZZZBBBZZZ/PASDF
"MonoMobility: Zero-Shot 3D Mobility Analysis from Monocular Videos",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhou_MonoMobility_Zero-Shot_3D_Mobility_Analysis_from_Monocular_Videos_ICCV_2025_paper.pdf,http://arxiv.org/abs/2505.11868,no,
"Prior-aware Dynamic Temporal Modeling Framework for Sequential 3D Hand Pose Estimation",https://openaccess.thecvf.com/content/ICCV2025/papers/Ren_Prior-aware_Dynamic_Temporal_Modeling_Framework_for_Sequential_3D_Hand_Pose_ICCV_2025_paper.pdf,,no,
"Generate; Refine; and Encode: Leveraging Synthesized Novel Samples for On-the-Fly Fine-Grained Category Discovery",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_Generate_Refine_and_Encode_Leveraging_Synthesized_Novel_Samples_for_On-the-Fly_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.04051,no,
"Visual-RFT: Visual Reinforcement Fine-Tuning",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_Visual-RFT_Visual_Reinforcement_Fine-Tuning_ICCV_2025_paper.pdf,,maybe,
"Foresight in Motion: Reinforcing Trajectory Prediction with Reward Heuristics",https://openaccess.thecvf.com/content/ICCV2025/papers/Pei_Foresight_in_Motion_Reinforcing_Trajectory_Prediction_with_Reward_Heuristics_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.12083,maybe,
"Spectral Sensitivity Estimation with an Uncalibrated Diffraction Grating",https://openaccess.thecvf.com/content/ICCV2025/papers/Makabe_Spectral_Sensitivity_Estimation_with_an_Uncalibrated_Diffraction_Grating_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.00330,no,
"DISTIL: Data-Free Inversion of Suspicious Trojan Inputs via Latent Diffusion",https://openaccess.thecvf.com/content/ICCV2025/papers/Mirzaei_DISTIL_Data-Free_Inversion_of_Suspicious_Trojan_Inputs_via_Latent_Diffusion_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.22813,yes,https://github.com/AdaptiveMotorControlLab/DISTIL
"Moment Quantization for Video Temporal Grounding",https://openaccess.thecvf.com/content/ICCV2025/papers/Sun_Moment_Quantization_for_Video_Temporal_Grounding_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.02286,yes,https://github.com/TensorsSun/MQVTG
"ADIEE: Automatic Dataset Creation and Scorer for Instruction-Guided Image Editing Evaluation",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_ADIEE_Automatic_Dataset_Creation_and_Scorer_for_Instruction-Guided_Image_Editing_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.07317,yes,https://github.com/SherryXTChen/ADIEE.git
"Dynamic Reconstruction of Hand-Object Interaction with Distributed Force-aware Contact Representation",https://openaccess.thecvf.com/content/ICCV2025/papers/Yu_Dynamic_Reconstruction_of_Hand-Object_Interaction_with_Distributed_Force-aware_Contact_Representation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.09572,maybe,
"CSD-VAR: Content-Style Decomposition in Visual Autoregressive Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Nguyen_CSD-VAR_Content-Style_Decomposition_in_Visual_Autoregressive_Models_ICCV_2025_paper.pdf,,no,
"MSQ: Memory-Efficient Bit Sparsification Quantization",https://openaccess.thecvf.com/content/ICCV2025/papers/Han_MSQ_Memory-Efficient_Bit_Sparsification_Quantization_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.22349,no,
"Disrupting Model Merging: A Parameter-Level Defense Without Sacrificing Accuracy",https://openaccess.thecvf.com/content/ICCV2025/papers/Junhao_Disrupting_Model_Merging_A_Parameter-Level_Defense_Without_Sacrificing_Accuracy_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.07661,yes,https://github.com/ISCT-W/PaRaMS
"VSSD: Vision Mamba with Non-Causal State Space Duality",https://openaccess.thecvf.com/content/ICCV2025/papers/Shi_VSSD_Vision_Mamba_with_Non-Causal_State_Space_Duality_ICCV_2025_paper.pdf,http://arxiv.org/abs/2407.18559,yes,https://github.com/YuHengsss/VSSD
"Epipolar Consistent Attention Aggregation Network for Unsupervised Light Field Disparity Estimation",https://openaccess.thecvf.com/content/ICCV2025/papers/Gao_Epipolar_Consistent_Attention_Aggregation_Network_for_Unsupervised_Light_Field_Disparity_ICCV_2025_paper.pdf,,no,
"LLaVA-KD: A Framework of Distilling Multimodal Large Language Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Cai_LLaVA-KD_A_Framework_of_Distilling_Multimodal_Large_Language_Models_ICCV_2025_paper.pdf,,maybe,
"CLIP-GS: Unifying Vision-Language Representation with 3D Gaussian Splatting",https://openaccess.thecvf.com/content/ICCV2025/papers/Jiao_CLIP-GS_Unifying_Vision-Language_Representation_with_3D_Gaussian_Splatting_ICCV_2025_paper.pdf,,no,
"Region-Level Data Attribution for Text-to-Image Generative Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Nguyen_Region-Level_Data_Attribution_for_Text-to-Image_Generative_Models_ICCV_2025_paper.pdf,,no,
"TAPNext: Tracking Any Point (TAP) as Next Token Prediction",https://openaccess.thecvf.com/content/ICCV2025/papers/Zholus_TAPNext_Tracking_Any_Point_TAP_as_Next_Token_Prediction_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.05579,no,
"Learnable Feature Patches and Vectors for Boosting Low-light Image Enhancement without External Knowledge",https://openaccess.thecvf.com/content/ICCV2025/papers/Xu_Learnable_Feature_Patches_and_Vectors_for_Boosting_Low-light_Image_Enhancement_ICCV_2025_paper.pdf,,no,
"Cycle Consistency as Reward: Learning Image-Text Alignment without Human Preferences",https://openaccess.thecvf.com/content/ICCV2025/papers/Bahng_Cycle_Consistency_as_Reward_Learning_Image-Text_Alignment_without_Human_Preferences_ICCV_2025_paper.pdf,http://arxiv.org/abs/2506.02095,maybe,
"Vid-Group: Temporal Video Grounding Pretraining from Unlabeled Videos in the Wild",https://openaccess.thecvf.com/content/ICCV2025/papers/Bao_Vid-Group_Temporal_Video_Grounding_Pretraining_from_Unlabeled_Videos_in_the_ICCV_2025_paper.pdf,,yes,https://github.com/baopj/Vid-Group
"BANet: Bilateral Aggregation Network for Mobile Stereo Matching",https://openaccess.thecvf.com/content/ICCV2025/papers/Xu_BANet_Bilateral_Aggregation_Network_for_Mobile_Stereo_Matching_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.03259,yes,https://github.com/gangweix/BANet
"Diffuman4D: 4D Consistent Human View Synthesis from Sparse-View Videos with Spatio-Temporal Diffusion Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Jin_Diffuman4D_4D_Consistent_Human_View_Synthesis_from_Sparse-View_Videos_with_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.13344,maybe,
"AnnofreeOD: Detecting All Classes at Low Frame Rates Without Human Annotations",https://openaccess.thecvf.com/content/ICCV2025/papers/Sun_AnnofreeOD_Detecting_All_Classes_at_Low_Frame_Rates_Without_Human_ICCV_2025_paper.pdf,,no,
"AIM: Adaptive Inference of Multi-Modal LLMs via Token Merging and Pruning",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhong_AIM_Adaptive_Inference_of_Multi-Modal_LLMs_via_Token_Merging_and_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.03248,yes,https://github.com/LaVi-Lab/AIM
"PanSt3R: Multi-view Consistent Panoptic Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Zust_PanSt3R_Multi-view_Consistent_Panoptic_Segmentation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2506.21348,no,
"G2SF: Geometry-Guided Score Fusion for Multimodal Industrial Anomaly Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Tao_G2SF_Geometry-Guided_Score_Fusion_for_Multimodal_Industrial_Anomaly_Detection_ICCV_2025_paper.pdf,,yes,https://github.com/ctaoaa/G2SF
"SA-Occ: Satellite-Assisted 3D Occupancy Prediction in Real World",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_SA-Occ_Satellite-Assisted_3D_Occupancy_Prediction_in_Real_World_ICCV_2025_paper.pdf,,no,
"Generic Event Boundary Detection via Denoising Diffusion",https://openaccess.thecvf.com/content/ICCV2025/papers/Hwang_Generic_Event_Boundary_Detection_via_Denoising_Diffusion_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.12084,maybe,
"ImageGem: In-the-wild Generative Image Interaction Dataset for Generative Model Personalization",https://openaccess.thecvf.com/content/ICCV2025/papers/Guo_ImageGem_In-the-wild_Generative_Image_Interaction_Dataset_for_Generative_Model_Personalization_ICCV_2025_paper.pdf,,no,
"Implicit Counterfactual Learning for Audio-Visual Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Zha_Implicit_Counterfactual_Learning_for_Audio-Visual_Segmentation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.20740,no,
"Context Guided Transformer Entropy Modeling for Video Compression",https://openaccess.thecvf.com/content/ICCV2025/papers/Tong_Context_Guided_Transformer_Entropy_Modeling_for_Video_Compression_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.01852,no,
"FlowEdit: Inversion-Free Text-Based Editing Using Pre-Trained Flow Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Kulikov_FlowEdit_Inversion-Free_Text-Based_Editing_Using_Pre-Trained_Flow_Models_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.08629,no,
"CMT: A Cascade MAR with Topology Predictor for Multimodal Conditional CAD Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Wu_CMT_A_Cascade_MAR_with_Topology_Predictor_for_Multimodal_Conditional_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.20830,no,
"CLIPSym: Delving into Symmetry Detection with CLIP",https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_CLIPSym_Delving_into_Symmetry_Detection_with_CLIP_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.14197,yes,https://github.com/timyoung2333/CLIPSym
"MRGen: Segmentation Data Engine For Underrepresented MRI Modalities",https://openaccess.thecvf.com/content/ICCV2025/papers/Wu_MRGen_Segmentation_Data_Engine_For_Underrepresented_MRI_Modalities_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.04106,maybe,
"PrimHOI: Compositional Human-Object Interaction via Reusable Primitives",https://openaccess.thecvf.com/content/ICCV2025/papers/Jia_PrimHOI_Compositional_Human-Object_Interaction_via_Reusable_Primitives_ICCV_2025_paper.pdf,,no,
"Nautilus: Locality-aware Autoencoder for Scalable Mesh Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Nautilus_Locality-aware_Autoencoder_for_Scalable_Mesh_Generation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2501.14317,no,
"What Changed and What Could Have Changed? State-Change Counterfactuals for Procedure-Aware Video Representation Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Kung_What_Changed_and_What_Could_Have_Changed_State-Change_Counterfactuals_for_ICCV_2025_paper.pdf,,yes,https://github.com/HCIS-Lab/counterfactual-video-pretrain
"Accelerate 3D Object Detection Models via Zero-Shot Attention Key Pruning",https://openaccess.thecvf.com/content/ICCV2025/papers/Xu_Accelerate_3D_Object_Detection_Models_via_Zero-Shot_Attention_Key_Pruning_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.08101,yes,https://github.com/iseri27/tg_gbc
"Adaptive Learning of High-Value Regions for Semi-Supervised Medical Image Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Lei_Adaptive_Learning_of_High-Value_Regions_for_Semi-Supervised_Medical_Image_Segmentation_ICCV_2025_paper.pdf,,yes,https://github.com/ziziyao/ALHVR
"X-Dancer: Expressive Music to Human Dance Video Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_X-Dancer_Expressive_Music_to_Human_Dance_Video_Generation_ICCV_2025_paper.pdf,,no,
"IDF: Iterative Dynamic Filtering Networks for Generalizable Image Denoising",https://openaccess.thecvf.com/content/ICCV2025/papers/Kim_IDF_Iterative_Dynamic_Filtering_Networks_for_Generalizable_Image_Denoising_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.19649,no,
"LayerLock: Non-collapsing Representation Learning with Progressive Freezing",https://openaccess.thecvf.com/content/ICCV2025/papers/Erdogan_LayerLock_Non-collapsing_Representation_Learning_with_Progressive_Freezing_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.10156,no,
"Augmenting Moment Retrieval: Zero-Dependency Two-Stage Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Wei_Augmenting_Moment_Retrieval_Zero-Dependency_Two-Stage_Learning_ICCV_2025_paper.pdf,,no,
"Derm1M: A Million-scale Vision-Language Dataset Aligned with Clinical Ontology Knowledge for Dermatology",https://openaccess.thecvf.com/content/ICCV2025/papers/Yan_Derm1M_A_Million-scale_Vision-Language_Dataset_Aligned_with_Clinical_Ontology_Knowledge_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.14911,yes,https://github.com/SiyuanYan1/Derm1M
"Expressive Talking Human from Single-Image with Imperfect Priors",https://openaccess.thecvf.com/content/ICCV2025/papers/Xiang_Expressive_Talking_Human_from_Single-Image_with_Imperfect_Priors_ICCV_2025_paper.pdf,,no,
"DADM: Dual Alignment of Domain and Modality for Face Anti-spoofing",https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_DADM_Dual_Alignment_of_Domain_and_Modality_for_Face_Anti-spoofing_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.00429,yes,https://github.com/yjyddq/DADM
"IntroStyle: Training-Free Introspective Style Attribution using Diffusion Features",https://openaccess.thecvf.com/content/ICCV2025/papers/Kumar_IntroStyle_Training-Free_Introspective_Style_Attribution_using_Diffusion_Features_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.14432,no,
"Learning Deblurring Texture Prior from Unpaired Data with Diffusion Model",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_Learning_Deblurring_Texture_Prior_from_Unpaired_Data_with_Diffusion_Model_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.13599,maybe,
"Oasis: One Image is All You Need for Multimodal Instruction Data Synthesis",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_Oasis_One_Image_is_All_You_Need_for_Multimodal_Instruction_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.08741,yes,https://github.com/Letian2003/MM_INF
"Learning Neural Scene Representation from iToF Imaging",https://openaccess.thecvf.com/content/ICCV2025/papers/Chang_Learning_Neural_Scene_Representation_from_iToF_Imaging_ICCV_2025_paper.pdf,,no,
"GeometryCrafter: Consistent Geometry Estimation for Open-world Videos with Diffusion Priors",https://openaccess.thecvf.com/content/ICCV2025/papers/Xu_GeometryCrafter_Consistent_Geometry_Estimation_for_Open-world_Videos_with_Diffusion_Priors_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.01016,no,
"Multi-modal Multi-platform Person Re-Identification: Benchmark and Method",https://openaccess.thecvf.com/content/ICCV2025/papers/Ha_Multi-modal_Multi-platform_Person_Re-Identification_Benchmark_and_Method_ICCV_2025_paper.pdf,,no,
"CAP: Evaluation of Persuasive and Creative Image Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Aghazadeh_CAP_Evaluation_of_Persuasive_and_Creative_Image_Generation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.10426,no,
"SpatialTrackerV2: Advancing 3D Point Tracking with Explicit Camera Motion",https://openaccess.thecvf.com/content/ICCV2025/papers/Xiao_SpatialTrackerV2_Advancing_3D_Point_Tracking_with_Explicit_Camera_Motion_ICCV_2025_paper.pdf,,no,
"monoVLN: Bridging the Observation Gap between Monocular and Panoramic Vision and Language Navigation",https://openaccess.thecvf.com/content/ICCV2025/papers/Lu_monoVLN_Bridging_the_Observation_Gap_between_Monocular_and_Panoramic_Vision_ICCV_2025_paper.pdf,,no,
"Know ""No"" Better: A Data-Driven Approach for Enhancing Negation Awareness in CLIP",https://openaccess.thecvf.com/content/ICCV2025/papers/Park_Know_No_Better_A_Data-Driven_Approach_for_Enhancing_Negation_Awareness_ICCV_2025_paper.pdf,http://arxiv.org/abs/2501.10913,no,
"Neurons: Emulating the Human Visual Cortex Improves Fidelity and Interpretability in fMRI-to-Video Reconstruction",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Neurons_Emulating_the_Human_Visual_Cortex_Improves_Fidelity_and_Interpretability_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.11167,yes,https://github.com/xmed-lab/NEURONS
"LACONIC: A 3D Layout Adapter for Controllable Image Creation",https://openaccess.thecvf.com/content/ICCV2025/papers/Maillard_LACONIC_A_3D_Layout_Adapter_for_Controllable_Image_Creation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.03257,no,
"InfiniDreamer: Arbitrarily Long Human Motion Generation via Segment Score Distillation",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhuo_InfiniDreamer_Arbitrarily_Long_Human_Motion_Generation_via_Segment_Score_Distillation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.18303,no,
"Robust Machine Unlearning for Quantized Neural Networks via Adaptive Gradient Reweighting with Similar Labels",https://openaccess.thecvf.com/content/ICCV2025/papers/Tong_Robust_Machine_Unlearning_for_Quantized_Neural_Networks_via_Adaptive_Gradient_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.13917,no,
"FairGen: Enhancing Fairness in Text-to-Image Diffusion Models via Self-Discovering Latent Directions",https://openaccess.thecvf.com/content/ICCV2025/papers/Jiang_FairGen_Enhancing_Fairness_in_Text-to-Image_Diffusion_Models_via_Self-Discovering_Latent_ICCV_2025_paper.pdf,,no,
