title,pdf_url,arxiv_url,code_available,code_url
"Correlation Clustering Beyond the Pivot Algorithm",https://raw.githubusercontent.com/mlresearch/v267/main/assets/behnezhad25a/behnezhad25a.pdf,,yes,https://github.com/almaho/Modified_Pivot_Correlation_Clustering
"Counting in Small Transformers: The Delicate Interplay between Attention and Feed-Forward Layers",https://raw.githubusercontent.com/mlresearch/v267/main/assets/behrens25a/behrens25a.pdf,,yes,https://github.com/SPOC-group/counting-attention
"Best of Both Worlds: Advantages of Hybrid Graph Sequence Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/behrouz25a/behrouz25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-behrouz25a.md
"Joint Metric Space Embedding by Unbalanced Optimal Transport with Gromov–Wasserstein Marginal Penalization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/beier25a/beier25a.pdf,,yes,https://github.com/MoePien/RelaxedEmbeddedWasserstein
"Theoretical guarantees on the best-of-n alignment policy",https://raw.githubusercontent.com/mlresearch/v267/main/assets/beirami25a/beirami25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-beirami25a.md
"The Generalized Skew Spectrum of Graphs",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bellante25a/bellante25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bellante25a.md
"The Limits of Predicting Agents from Behaviour",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bellot25a/bellot25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bellot25a.md
"Distilling the Knowledge in Data Pruning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ben-baruch25a/ben-baruch25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-ben-baruch25a.md
"Exploring Large Action Sets with Hyperspherical Embeddings using von Mises-Fisher Sampling",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bendada25a/bendada25a.pdf,,yes,https://github.com/deezer/vMF-exploration
"A Cross Modal Knowledge Distillation & Data Augmentation Recipe for Improving Transcriptomics Representations through Morphological Features",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bendidi25a/bendidi25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bendidi25a.md
"AdaPTS: Adapting Univariate Foundation Models to Probabilistic Multivariate Time Series Forecasting",https://raw.githubusercontent.com/mlresearch/v267/main/assets/benechehab25a/benechehab25a.pdf,,yes,https://github.com/abenechehab/AdaPTS
"Contextual Optimization Under Model Misspecification: A Tractable and Generalizable Approach",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bennouna25a/bennouna25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bennouna25a.md
"Pareto-Optimality; Smoothness; and Stochasticity in Learning-Augmented One-Max-Search",https://raw.githubusercontent.com/mlresearch/v267/main/assets/benomar25a/benomar25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-benomar25a.md
"Puzzle: Distillation-Based NAS for Inference-Optimized LLMs",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bercovich25a/bercovich25a.pdf,,yes,https://github.com/NVlabs/puzzle/
"Memory Layers at Scale",https://raw.githubusercontent.com/mlresearch/v267/main/assets/berges25a/berges25a.pdf,,yes,https://github.com/facebookresearch/memory
"Global curvature for second-order optimization of neural networks",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bernacchia25a/bernacchia25a.pdf,,yes,https://github.com/mtkresearch/symo_notebooks
"No-Regret is not enough! Bandits with General Constraints through Adaptive Regret Minimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bernasconi25a/bernasconi25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bernasconi25a.md
"Online Learning in the Random-Order Model",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bernasconi25b/bernasconi25b.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bernasconi25b.md
"Modular Duality in Deep Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bernstein25a/bernstein25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bernstein25a.md
"Differential Privacy Guarantees of Markov Chain Monte Carlo Algorithms",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bertazzi25a/bertazzi25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bertazzi25a.md
"Self-Play $Q$-Learners Can Provably Collude in the Iterated Prisoner’s Dilemma",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bertrand25a/bertrand25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bertrand25a.md
"Geometry-Informed Neural Networks",https://raw.githubusercontent.com/mlresearch/v267/main/assets/berzins25a/berzins25a.pdf,,yes,https://github.com/ml-jku/GINNs-Geometry-informed-Neural-Networks
"Near-optimal Sketchy Natural Gradients for Physics-Informed Neural Networks",https://raw.githubusercontent.com/mlresearch/v267/main/assets/best-mckay25a/best-mckay25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-best-mckay25a.md
"Scaling Laws for Forgetting during Finetuning with Pretraining Data Injection",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bethune25a/bethune25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bethune25a.md
"Emergent Misalignment: Narrow finetuning can produce broadly misaligned LLMs",https://raw.githubusercontent.com/mlresearch/v267/main/assets/betley25a/betley25a.pdf,,yes,https://github.com/emergent-misalignment/emergent-misalignment
"Whitened CLIP as a Likelihood Surrogate of Images and Captions",https://raw.githubusercontent.com/mlresearch/v267/main/assets/betser25a/betser25a.pdf,,yes,https://github.com/rbetser/W_CLIP/tree/main
"Highly Compressed Tokenizer Can Generate Without Training",https://raw.githubusercontent.com/mlresearch/v267/main/assets/beyer25a/beyer25a.pdf,,yes,https://github.com/lukaslaobeyer/token-opt
"Auto-reconfiguration for Latency Minimization in CPU-based DNN Serving",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bhardwaj25a/bhardwaj25a.pdf,,yes,https://github.com/msr-fiddle/packrat
"Multiaccuracy and Multicalibration via Proxy Groups",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bharti25a/bharti25a.pdf,,yes,https://github.com/Sulam-Group/proxy_ma-mc
"AtlasD: Automatic Local Symmetry Discovery",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bhat25a/bhat25a.pdf,,yes,https://github.com/Rose-STL-Lab/AtlasD
"Multi-Objective Causal Bayesian Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bhatija25a/bhatija25a.pdf,,yes,https://github.com/ShriyaBhatija/MO-CBO
"Almost Optimal Fully Dynamic $k$-Center Clustering with Recourse",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bhattacharya25a/bhattacharya25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bhattacharya25a.md
"Learning multivariate Gaussians with imperfect advice",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bhattacharyya25a/bhattacharyya25a.pdf,,yes,https://github.com/philips-george/gaussian-learning-with-advice
"Forest-of-Thought: Scaling Test-Time Compute for Enhancing LLM Reasoning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bi25a/bi25a.pdf,,yes,https://github.com/iamhankai/Forest-of-Thought
"Rethinking Point Cloud Data Augmentation: Topologically Consistent Deformation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bi25b/bi25b.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bi25b.md
"IBCircuit: Towards Holistic Circuit Discovery with Information Bottleneck",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bian25a/bian25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bian25a.md
"Scaling Inference-Efficient Language Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bian25b/bian25b.pdf,,yes,https://github.com/Waterpine/open-lm-morph
"Understanding the Skill Gap in Recurrent Language Models: The Role of the Gather-and-Aggregate Mechanism",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bick25a/bick25a.pdf,,yes,https://github.com/goombalab/Gather-and-Aggregate
"Rethinking Aleatoric and Epistemic Uncertainty",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bickford-smith25a/bickford-smith25a.pdf,,yes,https://github.com/fbickfordsmith/rethinking-aleatoric-epistemic
"DMM: Distributed Matrix Mechanism for Differentially-Private Federated Learning Based on Constant-Overhead Linear Secret Resharing",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bienstock25a/bienstock25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bienstock25a.md
"The dark side of the forces: assessing non-conservative force models for atomistic machine learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bigi25a/bigi25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bigi25a.md
"Learning Likelihood-Free Reference Priors",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bishop25a/bishop25a.pdf,,yes,https://github.com/joelnmdyer/lf_reference_priors
"ENSUR: Equitable and Statistically Unbiased Recommendation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bisht25a/bisht25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bisht25a.md
"Universal Approximation of Mean-Field Models via Transformers",https://raw.githubusercontent.com/mlresearch/v267/main/assets/biswal25a/biswal25a.pdf,,yes,https://github.com/rsonthal/Mean-Field-Transformers
"False Coverage Proportion Control for Conformal Prediction",https://raw.githubusercontent.com/mlresearch/v267/main/assets/blain25a/blain25a.pdf,,yes,https://github.com/sanssouci-org/CoJER-paper
"Physics-Informed DeepONets for drift-diffusion on metric graphs: simulation and parameter identification",https://raw.githubusercontent.com/mlresearch/v267/main/assets/blechschmidt25a/blechschmidt25a.pdf,,yes,https://github.com/janblechschmidt/physics-informed-operator-networks-for-pdes-on-metric-graphs
"GaussMark: A Practical Approach for Structural Watermarking of Language Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/block25a/block25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-block25a.md
"Probably Approximately Global Robustness Certification",https://raw.githubusercontent.com/mlresearch/v267/main/assets/blohm25a/blohm25a.pdf,,yes,https://github.com/pindri/fake_contraposition
"Point Cloud Dataset Distillation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bo25a/bo25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bo25a.md
"Physics-Informed Generative Modeling of Wireless Channels",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bock25a/bock25a.pdf,,yes,https://github.com/beneboeck/phy-inf-gen-mod-wireless
"Generative Social Choice: The Next Generation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/boehmer25a/boehmer25a.pdf,,yes,https://github.com/sara-fish/gen-soc-choice-next-gen
"Solving Probabilistic Verification Problems of Neural Networks using Branch and Bound",https://raw.githubusercontent.com/mlresearch/v267/main/assets/boetius25a/boetius25a.pdf,,yes,https://github.com/sen-uni-kn/probspecs
"A Variational Perspective on Generative Protein Fitness Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bogensperger25a/bogensperger25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bogensperger25a.md
"Simple and Critical Iterative Denoising: A Recasting of Discrete Diffusion in Graph Generation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/boget25a/boget25a.pdf,,yes,https://github.com/yoboget/sid
"DiffMS: Diffusion Generation of Molecules Conditioned on Mass Spectra",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bohde25a/bohde25a.pdf,,yes,https://github.com/coleygroup/DiffMS
"An Adaptive Orthogonal Convolution Scheme for Efficient and Flexible CNN Architectures",https://raw.githubusercontent.com/mlresearch/v267/main/assets/boissin25a/boissin25a.pdf,,yes,https://github.com/deel-ai/orthogonium
"Temporal Misalignment in ANN-SNN Conversion and its Mitigation via Probabilistic Spiking Neurons",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bojkovic25a/bojkovic25a.pdf,,yes,https://github.com/shizukanaskytree/TPP-SNN
"Flopping for FLOPs: Leveraging Equivariance for Computational Efficiency",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bokman25a/bokman25a.pdf,,yes,https://github.com/georg-bn/flopping-for-flops
"Spurious Correlations in High Dimensional Regression: The Roles of Regularization; Simplicity Bias and Over-Parameterization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bombari25a/bombari25a.pdf,,yes,https://github.com/simone-bombari/spurious-correlations
"Windows Agent Arena: Evaluating Multi-Modal OS Agents at Scale",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bonatti25a/bonatti25a.pdf,,yes,https://github.com/microsoft/WindowsAgentArena
"Flowing Datasets with Wasserstein over Wasserstein Gradient Flows",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bonet25a/bonet25a.pdf,,yes,https://github.com/clbonet/Flowing_Datasets_with_WoW_Gradient_Flows
"Deep Linear Network Training Dynamics from Random Initialization: Data; Width; Depth; and Hyperparameter Transfer",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bordelon25a/bordelon25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bordelon25a.md
"How Much Can We Forget about Data Contamination?",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bordt25a/bordt25a.pdf,,yes,https://github.com/tml-tuebingen/forgetting-contamination/
"An Interpretable N-gram Perplexity Threat Model for Large Language Model Jailbreaks",https://raw.githubusercontent.com/mlresearch/v267/main/assets/boreiko25a/boreiko25a.pdf,,yes,https://github.com/valentyn1boreiko/llm-threat-model
"On Linear Convergence in Smooth Convex-Concave Bilinearly-Coupled Saddle-Point Optimization: Lower Bounds and Optimal Algorithms",https://raw.githubusercontent.com/mlresearch/v267/main/assets/borodich25a/borodich25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-borodich25a.md
"Reinforcement Learning with Random Time Horizons",https://raw.githubusercontent.com/mlresearch/v267/main/assets/borrell25a/borrell25a.pdf,,yes,https://github.com/riberaborrell/rl-random-times
"On the Query Complexity of Verifier-Assisted Language Generation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/botta25a/botta25a.pdf,,yes,https://github.com/YuchenLi01/LM_Query_Complexity
"Quantifying Treatment Effects: Estimating Risk Ratios via Observational Studies",https://raw.githubusercontent.com/mlresearch/v267/main/assets/boughdiri25a/boughdiri25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-boughdiri25a.md
"Learning to Match Unpaired Data with Minimum Entropy Coupling",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bounoua25a/bounoua25a.pdf,,yes,https://github.com/MustaphaBounoua/ddmec
"Simplicity Bias and Optimization Threshold in Two-Layer ReLU Networks",https://raw.githubusercontent.com/mlresearch/v267/main/assets/boursier25a/boursier25a.pdf,,yes,https://github.com/eboursier/simplicity_bias
"AutoEval Done Right: Using Synthetic Data for Model Evaluation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/boyeau25a/boyeau25a.pdf,,yes,https://github.com/pierreboyeau/autoeval
"BARK: A Fully Bayesian Tree Kernel for Black-box Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/boyne25a/boyne25a.pdf,,yes,https://github.com/TobyBoyne/bark
"Mechanisms of Projective Composition of Diffusion Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/bradley25a/bradley25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-bradley25a.md
"Not all solutions are created equal: An analytical dissociation of functional and representational similarity in deep linear neural networks",https://raw.githubusercontent.com/mlresearch/v267/main/assets/braun25a/braun25a.pdf,,yes,https://github.com/lukas-braun/dissociating-similarity
